,DATE,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max,location,county,state,Event Month,power_outage
36638,2023-09-25,35,66,87,29,24.6,40,29.0,"(32.88793, -96.2779)",Rockwall County,Texas,,False
36639,2023-09-25,67,119,129,31,29.9,50,31.1,"(32.39005, -96.8301025)",Ellis County,Texas,,False
36640,2023-09-25,42,77,77,3,16.7,51,2.8,"(32.63631, -96.98576)",Dallas County,Texas,,False
36641,2023-09-25,38,90,90,6,22.4,31,6.3,"(33.82723, -96.80584)",Grayson County,Texas,,False
36642,2023-09-25,40,49,77,29,22.7,21,17.5,"(30.19316, -99.011785)",Gillespie County,Texas,,False
36643,2023-09-25,21,52,52,14,21.6,12,13.7,"(30.17393, -99.25877)",Kerr County,Texas,,False
36644,2023-09-25,34,57,97,20,28.0,25,20.2,"(30.6055525, -97.7585525)",Williamson County,Texas,,False
36645,2023-09-25,31,62,62,9,5.2,16,8.7,"(30.66092, -98.43216)",Llano County,Texas,,False
36646,2023-09-25,48,55,75,14,13.4,55,14.3,"(26.2797, -79.98551)",Broward County,Florida,,False
36647,2023-09-25,45,70,70,3,17.1,27,2.5,"(25.79043, -81.01574)",Miami-Dade County,Florida,,False
36648,2023-09-25,39,68,72,10,14.5,26,10.1,"(26.63195, -80.92897)",Hendry County,Florida,,False
36649,2023-09-25,47,43,88,9,6.9,29,8.7,"(31.75486, -97.28628)",McLennan County,Texas,,False
36650,2023-09-25,50,55,120,7,6.7,81,6.5,"(32.680176, -96.9255)",Dallas County,Texas,,False
36651,2023-09-25,37,27,77,5,5.7,38,5.3,"(32.7143, -96.71426)",Dallas County,Texas,,False
36652,2023-09-25,44,62,100,26,28.7,61,26.0,"(32.110350000000004, -96.74756)",Ellis County,Texas,,False
36653,2023-09-25,53,36,148,7,5.9,73,6.9,"(32.79146, -96.76982)",Dallas County,Texas,,False
36654,2023-09-25,34,32,74,14,23.6,39,13.6,"(32.35967, -96.79006)",Ellis County,Texas,,False
36655,2023-09-25,30,52,52,3,5.4,35,2.6,"(32.82449, -96.95963)",Dallas County,Texas,,False
36656,2023-09-25,63,83,103,12,15.6,68,11.5,"(32.86886666666667, -96.93703)",Dallas County,Texas,,False
36657,2023-09-25,43,28,86,9,7.4,26,9.3,"(31.72339, -97.23348)",McLennan County,Texas,,False
36658,2023-09-25,46,87,101,6,20.9,85,5.7,"(32.46948857142857, -96.90011285714286)",Ellis County,Texas,,False
36659,2023-09-25,45,37,95,6,6.1,32,5.9,"(31.9137, -96.83905)",Hill County,Texas,,False
36660,2023-09-25,43,76,76,4,5.0,25,4.3,"(31.76472, -97.15314)",McLennan County,Texas,,False
36661,2023-09-25,72,73,138,11,17.7,74,10.9,"(32.81133896551724, -96.81165137931036)",Dallas County,Texas,,False
36662,2023-09-25,27,58,58,5,7.5,18,4.9,"(32.95023, -96.37718)",Rockwall County,Texas,,False
36663,2023-09-25,34,78,84,28,22.0,27,28.1,"(31.505705, -97.70249)",Coryell County,Texas,,False
36664,2023-09-25,40,58,79,15,24.3,31,21.1,"(31.314265, -97.697835)",Coryell County,Texas,,False
36665,2023-09-25,33,61,61,4,12.8,20,5.8,"(31.50675, -97.39899)",McLennan County,Texas,,False
36666,2023-09-25,37,55,55,4,6.8,19,4.2,"(31.50651, -97.35102)",McLennan County,Texas,,False
36667,2023-09-25,34,29,90,15,10.1,34,15.4,"(31.0919, -98.07446)",Lampasas County,Texas,,False
36668,2023-09-25,35,52,55,6,9.5,20,5.6,"(31.49017, -97.36735)",McLennan County,Texas,,False
36669,2023-09-25,39,85,85,5,6.6,32,5.4,"(31.466446666666663, -97.42593)",McLennan County,Texas,,False
36670,2023-09-25,31,49,49,4,6.5,16,4.4,"(31.48414, -97.67212)",Coryell County,Texas,,False
36671,2023-09-25,30,52,52,5,7.0,17,4.5,"(31.49235, -97.64055)",Coryell County,Texas,,False
36672,2023-09-25,34,53,97,21,23.5,64,20.9,"(31.12833, -97.22730666666666)",Bell County,Texas,,False
36673,2023-09-25,30,32,80,17,11.7,27,17.2,"(31.44071, -97.20476)",McLennan County,Texas,,False
36674,2023-09-25,37,53,53,5,6.8,17,4.7,"(31.40488, -97.94156)",Coryell County,Texas,,False
36675,2023-09-25,43,37,124,15,25.0,76,15.1,"(30.62063, -97.75845)",Williamson County,Texas,,False
36676,2023-09-25,31,52,52,4,5.3,20,3.7,"(31.42338, -97.36872)",McLennan County,Texas,,False
36677,2023-09-25,35,65,72,10,22.2,26,9.7,"(31.44447, -97.33905666666664)",McLennan County,Texas,,False
36678,2023-09-25,47,71,91,3,6.8,365,2.7,"(29.52739, -95.03626)",Galveston County,Texas,,False
36679,2023-09-25,58,90,148,17,21.2,122,16.5,"(29.6287525, -94.900205)",Chambers County,Texas,,False
36680,2023-09-25,73,91,105,10,9.4,96,10.0,"(29.77088, -95.42469)",Harris County,Texas,,False
36681,2023-09-25,69,87,103,7,11.1,68,7.1,"(29.26077, -95.582695)",Brazoria County,Texas,,False
36682,2023-09-25,49,87,95,13,21.7,35,13.4,"(30.15403333333333, -94.82355)",Liberty County,Texas,,False
36683,2023-09-25,59,88,117,11,27.6,49,11.4,"(29.93162666666667, -95.73122)",Harris County,Texas,,False
36684,2023-09-25,46,62,92,12,10.0,38,11.9,"(30.11516, -94.92832)",Liberty County,Texas,,False
36685,2023-09-25,56,93,95,17,22.8,59,24.0,"(29.86978, -95.5776475)",Harris County,Texas,,False
36686,2023-09-25,54,82,82,1,15.8,44,1.2,"(29.77189, -94.77095)",Chambers County,Texas,,False
36687,2023-09-25,67,91,97,10,13.2,93,9.5,"(29.760086666666663, -95.40578666666666)",Harris County,Texas,,False
36688,2023-09-25,54,64,89,10,9.7,79,10.3,"(29.3666, -94.92196)",Galveston County,Texas,,False
36689,2023-09-25,47,90,90,20,25.6,41,19.7,"(28.99474, -95.543985)",Brazoria County,Texas,,False
36690,2023-09-25,70,120,120,13,17.3,96,13.4,"(29.79715, -95.49774)",Harris County,Texas,,False
36691,2023-09-25,61,102,102,1,16.1,66,1.2,"(29.93157, -95.36044333333332)",Harris County,Texas,,False
36692,2023-09-25,56,79,102,30,28.6,58,30.1,"(29.19123833333333, -95.66890666666669)",Brazoria County,Texas,,False
36693,2023-09-25,53,90,152,31,26.8,67,31.4,"(29.94828375, -95.706585)",Harris County,Texas,,False
36694,2023-09-25,39,23,87,8,19.6,51,23.1,"(29.45794, -94.71134)",Galveston County,Texas,,False
36695,2023-09-25,46,25,86,9,12.8,91,8.6,"(29.61831, -95.00135)",Harris County,Texas,,False
36696,2023-09-25,59,86,100,24,21.0,87,24.3,"(29.37936, -95.44460333333332)",Brazoria County,Texas,,False
36697,2023-09-25,41,34,89,22,20.2,40,22.0,"(29.95031, -95.73217)",Harris County,Texas,,False
36698,2023-09-25,34,89,89,4,26.9,43,4.2,"(29.925, -94.81843)",Chambers County,Texas,,False
36699,2023-09-25,59,81,87,27,24.8,32,27.1,"(30.10057, -95.73157333333332)",Montgomery County,Texas,,False
36700,2023-09-25,48,78,128,28,25.2,48,27.7,"(30.08966, -95.79821666666668)",Montgomery County,Texas,,False
36701,2023-09-25,53,67,77,10,8.9,73,9.5,"(29.7284, -94.99832)",Harris County,Texas,,False
36702,2023-09-25,38,80,80,1,30.6,51,0.9,"(29.84022, -95.54355)",Harris County,Texas,,False
36703,2023-09-25,50,70,92,18,16.8,47,18.0,"(29.1074, -95.60518)",Brazoria County,Texas,,False
36704,2023-09-25,25,38,95,31,29.5,42,31.1,"(29.955, -95.71311)",Harris County,Texas,,False
36705,2023-09-25,40,28,93,6,7.3,33,6.2,"(30.80697, -95.86315)",Madison County,Texas,,False
36706,2023-09-25,61,94,142,26,25.7,51,25.8,"(29.63421047619048, -95.67026476190476)",Fort Bend County,Texas,,False
36707,2023-09-25,51,99,99,17,17.2,35,17.3,"(29.327146666666668, -95.37271333333332)",Brazoria County,Texas,,False
36708,2023-09-25,61,80,102,27,20.9,55,27.2,"(29.943155, -96.1387425)",Austin County,Texas,,False
36709,2023-09-25,57,83,86,13,8.2,41,12.6,"(29.82577, -94.95425)",Chambers County,Texas,,False
36710,2023-09-25,58,77,78,9,6.9,28,8.8,"(30.81645, -95.75212)",Madison County,Texas,,False
36711,2023-09-25,63,88,143,27,25.0,48,27.0,"(30.433215, -96.33297333333331)",Brazos County,Texas,,False
36712,2023-09-25,54,93,93,3,11.2,59,3.0,"(30.27314, -95.98378)",Grimes County,Texas,,False
36713,2023-09-25,50,79,88,15,17.7,54,14.7,"(30.51211, -95.498995)",Walker County,Texas,,False
36714,2023-09-25,52,66,82,12,10.6,42,11.5,"(29.61176, -95.8544)",Fort Bend County,Texas,,False
36715,2023-09-25,65,87,94,26,23.9,35,26.0,"(30.399426666666667, -96.36391333333334)",Burleson County,Texas,,False
36716,2023-09-25,35,33,91,20,15.4,41,20.2,"(29.44775, -95.53003)",Fort Bend County,Texas,,False
36717,2023-09-25,47,74,89,21,16.0,43,20.8,"(29.885416666666668, -94.91447333333332)",Chambers County,Texas,,False
36718,2023-09-25,30,28,71,12,9.5,52,12.1,"(29.75659, -95.33754)",Harris County,Texas,,False
36719,2023-09-25,58,90,98,9,19.9,36,9.4,"(29.354926666666668, -95.86760333333332)",Fort Bend County,Texas,,False
36720,2023-09-25,37,28,95,3,5.8,92,3.0,"(30.07863, -95.87398)",Waller County,Texas,,False
36721,2023-09-25,55,77,95,17,19.0,34,16.7,"(29.344685, -95.29152)",Brazoria County,Texas,,False
36722,2023-09-25,65,89,107,15,15.1,63,15.1,"(30.251395714285717, -96.00720857142858)",Grimes County,Texas,,False
36723,2023-09-25,43,85,85,5,16.5,37,4.8,"(29.75453, -94.95337)",Harris County,Texas,,False
36724,2023-09-25,35,61,61,2,14.7,22,1.9,"(29.45586, -95.06198)",Galveston County,Texas,,False
36725,2023-09-25,43,85,92,10,20.7,33,9.6,"(29.438090000000003, -95.27533)",Brazoria County,Texas,,False
36726,2023-09-25,44,24,95,10,11.4,32,9.6,"(29.27983, -95.567)",Brazoria County,Texas,,False
36727,2023-09-25,37,34,91,9,6.1,57,9.4,"(29.62378, -95.45964)",Fort Bend County,Texas,,False
36728,2023-09-25,49,70,81,9,10.9,28,9.2,"(29.44057, -96.14366)",Wharton County,Texas,,False
36729,2023-09-25,59,100,100,26,22.8,40,25.9,"(29.67143, -94.877866)",Chambers County,Texas,,False
36730,2023-09-25,63,94,96,10,7.5,34,9.6,"(30.383696666666665, -96.3862)",Burleson County,Texas,,False
36731,2023-09-25,58,93,93,7,15.8,75,7.1,"(29.7475, -95.38237666666669)",Harris County,Texas,,False
36732,2023-09-25,67,152,152,7,19.0,51,6.6,"(29.28051, -95.37679)",Brazoria County,Texas,,False
36733,2023-09-25,62,84,99,14,15.7,43,13.8,"(30.60688, -95.23942666666666)",San Jacinto County,Texas,,False
36734,2023-09-25,53,70,79,12,10.6,40,11.7,"(30.33118, -96.10079)",Grimes County,Texas,,False
36735,2023-09-25,48,85,85,1,17.7,39,1.2,"(30.04356, -94.9144)",Liberty County,Texas,,False
36736,2023-09-25,62,86,93,24,18.5,38,24.0,"(29.5677, -95.05523)",Harris County,Texas,,False
36737,2023-09-25,79,89,143,16,14.3,52,16.0,"(30.72303666666667, -95.58785166666668)",Walker County,Texas,,False
36738,2023-09-25,57,81,84,7,9.5,36,7.1,"(29.50448, -95.8657)",Fort Bend County,Texas,,False
36739,2023-09-25,62,100,100,24,18.7,39,23.9,"(30.24204, -94.80808199999998)",Liberty County,Texas,,False
36740,2023-09-25,44,74,76,9,19.4,27,8.9,"(29.51756, -95.00452)",Galveston County,Texas,,False
36741,2023-09-25,60,90,95,25,19.0,37,25.4,"(29.956926, -94.745138)",Liberty County,Texas,,False
36742,2023-09-25,47,45,94,26,25.6,33,25.8,"(29.674532, -94.820832)",Chambers County,Texas,,False
36743,2023-09-25,55,87,87,3,11.4,55,3.1,"(29.71059, -95.31341)",Harris County,Texas,,False
36744,2023-09-25,59,90,94,7,9.1,41,7.0,"(29.52413, -95.26548)",Brazoria County,Texas,,False
36745,2023-09-25,66,87,95,17,14.2,56,17.2,"(29.532214, -95.386266)",Brazoria County,Texas,,False
36746,2023-09-25,62,94,94,8,22.6,50,8.2,"(30.390586666666668, -95.60113)",Montgomery County,Texas,,False
36747,2023-09-25,42,89,89,6,10.7,33,5.8,"(29.37097, -95.77931)",Fort Bend County,Texas,,False
36748,2023-09-25,52,92,92,6,14.6,33,5.9,"(29.357675, -95.250375)",Brazoria County,Texas,,False
36749,2023-09-25,51,78,78,2,6.6,30,1.6,"(30.21682, -94.7984)",Liberty County,Texas,,False
36750,2023-09-25,59,72,146,10,20.4,49,9.5,"(29.73721, -96.3473275)",Colorado County,Texas,,False
36751,2023-09-25,27,29,70,17,15.0,25,16.7,"(29.53845, -96.12738)",Wharton County,Texas,,False
36752,2023-09-25,46,38,92,18,16.6,48,5.7,"(29.80597, -96.0597)",Austin County,Texas,,False
36753,2023-09-25,68,91,95,9,21.3,36,23.1,"(29.331323333333334, -95.61511333333334)",Brazoria County,Texas,,False
36754,2023-09-25,53,72,82,16,10.3,31,15.8,"(30.35269, -96.335425)",Burleson County,Texas,,False
36755,2023-09-25,51,87,94,8,18.2,35,8.4,"(29.71059, -96.22724)",Austin County,Texas,,False
36756,2023-09-25,60,86,96,11,9.9,53,10.8,"(29.60697, -95.33367)",Brazoria County,Texas,,False
36757,2023-09-25,57,85,102,16,13.9,56,15.6,"(30.342266666666664, -96.05522666666668)",Grimes County,Texas,,False
36758,2023-09-25,50,86,87,9,15.6,31,9.0,"(29.39306, -95.90848)",Fort Bend County,Texas,,False
36759,2023-09-25,57,94,154,18,18.4,53,17.5,"(29.301852000000004, -95.655578)",Brazoria County,Texas,,False
36760,2023-09-25,35,64,85,27,20.3,29,26.6,"(29.33387, -95.29593)",Brazoria County,Texas,,False
36761,2023-09-25,64,88,88,1,8.1,60,0.6,"(29.68584, -95.41747)",Harris County,Texas,,False
36762,2023-09-25,51,72,72,2,7.0,26,1.8,"(29.38969, -95.28639)",Brazoria County,Texas,,False
36763,2023-09-25,62,86,86,12,18.3,61,12.6,"(29.684965, -95.457435)",Harris County,Texas,,False
36764,2023-09-25,39,50,56,11,8.3,23,11.1,"(30.75964, -93.20317)",Beauregard Parish,Louisiana,,False
36765,2023-09-25,31,49,55,13,12.3,20,12.6,"(47.77451, -123.6918)",Clallam County,Washington,,False
36766,2023-09-25,31,63,63,4,12.6,23,3.6,"(47.78464, -123.66466)",Clallam County,Washington,,False
36767,2023-09-25,31,33,71,13,7.5,26,12.9,"(47.76947, -123.67483)",Clallam County,Washington,,False
36768,2023-09-25,32,55,55,4,16.6,20,3.7,"(47.78981, -123.68202)",Clallam County,Washington,,False
36769,2023-09-25,44,78,88,25,20.3,41,24.7,"(27.87032, -80.93907)",Brevard County,Florida,,False
36770,2023-09-25,31,26,76,12,10.1,39,11.7,"(28.79224, -81.62006)",Lake County,Florida,,False
36771,2023-09-25,30,62,84,33,26.8,30,32.6,"(27.77975, -80.7945)",Indian River County,Florida,,False
36772,2023-09-25,51,78,91,16,21.3,67,15.8,"(28.6677, -80.98813333333334)",Orange County,Florida,,False
36773,2023-09-25,35,26,95,8,19.6,43,8.1,"(26.36284, -80.34824)",Broward County,Florida,,False
36774,2023-09-25,41,69,86,11,14.4,30,10.8,"(25.03442, -80.82803)",Monroe County,Florida,,False
36775,2023-09-25,39,76,85,31,24.4,29,31.0,"(25.05561, -80.91815)",Monroe County,Florida,,False
36776,2023-09-25,34,32,72,10,7.5,27,9.6,"(26.40356, -80.14107)",Palm Beach County,Florida,,False
36777,2023-09-25,48,78,86,8,18.3,41,7.5,"(26.08137, -79.99673)",Broward County,Florida,,False
36778,2023-09-25,44,26,91,15,10.7,41,15.4,"(25.19601, -80.72808)",Monroe County,Florida,,False
36779,2023-09-25,56,88,95,21,14.4,32,21.0,"(26.521085, -80.59517)",Palm Beach County,Florida,,False
36780,2023-09-25,52,72,92,10,13.8,33,10.3,"(25.26462, -81.09224)",Monroe County,Florida,,False
36781,2023-09-25,48,50,94,14,30.3,45,14.4,"(26.10091, -81.01531)",Collier County,Florida,,False
36782,2023-09-25,42,69,85,26,22.6,50,25.7,"(25.38227, -80.69271)",Miami-Dade County,Florida,,False
36783,2023-09-25,54,71,87,9,11.9,37,8.6,"(25.18433, -80.74569)",Monroe County,Florida,,False
36784,2023-09-25,46,70,89,21,18.5,30,21.0,"(24.99906, -80.77771)",Monroe County,Florida,,False
36785,2023-09-25,34,24,91,13,9.3,50,12.6,"(25.34557, -80.69306)",Miami-Dade County,Florida,,False
36786,2023-09-25,46,93,93,6,21.2,33,6.0,"(44.27623, -92.33297)",Wabasha County,Minnesota,,False
36787,2023-09-25,68,101,142,25,22.7,53,25.2,"(44.322312, -92.26867)",Wabasha County,Minnesota,,False
36788,2023-09-25,42,71,86,32,27.6,39,14.2,"(44.46212, -92.38328)",Wabasha County,Minnesota,,False
36789,2023-09-25,50,63,102,8,23.5,50,8.2,"(26.19379333333333, -80.52806)",Broward County,Florida,,False
36790,2023-09-25,69,155,155,32,30.5,55,32.3,"(26.463552666666665, -81.07848666666668)",Hendry County,Florida,,False
36791,2023-09-25,56,94,106,22,15.5,40,21.5,"(27.2744, -80.76835)",Okeechobee County,Florida,,False
36792,2023-09-25,48,87,95,25,27.2,46,24.5,"(26.5494, -80.885395)",Hendry County,Florida,,False
36793,2023-09-25,61,92,92,2,10.1,32,2.0,"(26.00244, -79.88665)",Miami-Dade County,Florida,,False
36794,2023-09-25,43,69,70,21,18.1,52,20.6,"(26.346, -80.36066)",Broward County,Florida,,False
36795,2023-09-25,66,84,84,14,13.5,76,13.9,"(26.385625, -80.201455)",Palm Beach County,Florida,,False
36796,2023-09-25,35,86,86,6,16.7,30,6.2,"(25.93588, -80.273)",Miami-Dade County,Florida,,False
36797,2023-09-25,43,69,87,27,22.9,36,27.8,"(27.210015, -80.70034000000001)",Okeechobee County,Florida,,False
36798,2023-09-25,46,39,94,2,11.4,100,1.7,"(26.45094, -80.1823)",Palm Beach County,Florida,,False
36799,2023-09-25,35,63,94,22,16.5,34,22.2,"(26.05666, -79.93222)",Broward County,Florida,,False
36800,2023-09-25,36,26,97,12,12.0,36,12.2,"(46.20282, -122.18027)",Lewis County,Washington,,False
36801,2023-09-25,37,50,50,1,6.3,37,1.4,"(46.0544, -122.8434)",Cowlitz County,Washington,,False
36802,2023-09-25,35,35,73,10,8.4,27,9.7,"(46.21385, -122.16227)",Lewis County,Washington,,False
36803,2023-09-25,42,55,88,14,24.0,36,14.0,"(30.65349, -100.47769142857145)",Sutton County,Texas,,False
36804,2023-09-25,45,67,74,13,16.2,26,13.1,"(30.67239, -100.19772)",Schleicher County,Texas,,False
36805,2023-09-25,27,49,54,16,26.1,16,15.7,"(30.58849, -100.01151)",Kimble County,Texas,,False
36806,2023-09-25,32,32,77,12,11.9,24,11.7,"(30.50574, -100.40456)",Sutton County,Texas,,False
36807,2023-09-25,41,85,85,6,20.5,30,6.0,"(27.62529, -81.71483)",Hardee County,Florida,,False
36808,2023-09-26,64,91,91,2,7.5,43,1.8,"(33.21779, -83.81881)",Butts County,Georgia,,False
36809,2023-09-26,46,47,94,6,6.1,258,6.1,"(27.83114, -97.60785)",Nueces County,Texas,,False
36810,2023-09-26,34,56,56,1,5.5,90,0.5,"(27.69784, -97.35003)",Nueces County,Texas,,False
36811,2023-09-26,34,68,68,1,6.9,271,0.8,"(27.81223, -97.57915)",Nueces County,Texas,,False
36812,2023-09-26,53,85,87,12,15.6,33,11.7,"(39.3368, -85.323505)",Ripley County,Indiana,,False
36813,2023-09-26,51,26,97,23,20.6,73,23.2,"(38.79598, -85.0309)",Switzerland County,Indiana,,False
36814,2023-09-26,46,83,109,19,25.6,66,22.3,"(38.804842, -85.094258)",Switzerland County,Indiana,,False
36815,2023-09-26,29,49,99,16,22.6,24,16.1,"(29.06755, -97.00064)",Victoria County,Texas,,False
36816,2023-09-26,49,82,93,23,19.4,58,22.7,"(25.73058, -80.54671)",Miami-Dade County,Florida,,False
36817,2023-09-26,49,84,85,8,19.3,40,7.6,"(26.35469, -79.759)",Palm Beach County,Florida,,False
36818,2023-09-26,43,65,82,10,7.5,30,10.2,"(26.78564, -80.74131)",Palm Beach County,Florida,,False
36819,2023-09-26,54,85,85,4,10.9,41,4.2,"(26.19937, -79.73578)",Broward County,Florida,,False
36820,2023-09-26,72,92,148,21,18.5,66,21.4,"(26.287374, -79.69261300000001)",Broward County,Florida,,False
36821,2023-09-26,55,84,84,4,11.8,38,4.4,"(25.65755, -80.70504)",Miami-Dade County,Florida,,False
36822,2023-09-26,62,88,88,3,8.5,52,3.3,"(26.59316, -80.30898)",Palm Beach County,Florida,,False
36823,2023-09-26,32,30,84,20,17.2,28,19.9,"(26.841795, -80.698385)",Palm Beach County,Florida,,False
36824,2023-09-26,50,62,84,9,13.4,44,8.9,"(29.99978, -95.21286)",Harris County,Texas,,False
36825,2023-09-26,41,48,86,14,11.6,30,14.0,"(28.78081, -95.49711)",Brazoria County,Texas,,False
36826,2023-09-26,51,78,88,14,23.0,31,13.9,"(29.00018, -95.89182)",Matagorda County,Texas,,False
36827,2023-09-26,60,104,105,18,20.4,36,18.0,"(29.617666000000003, -94.85993)",Chambers County,Texas,,False
36828,2023-09-26,50,84,88,9,20.3,31,9.1,"(29.50509, -94.99181)",Galveston County,Texas,,False
36829,2023-09-26,45,76,83,25,22.5,30,25.2,"(39.72446, -87.39997)",Vermillion County,Indiana,,False
36830,2023-09-26,52,78,85,10,17.0,41,9.5,"(40.1586, -86.72382)",Boone County,Indiana,,False
36831,2023-09-26,63,97,100,26,24.3,58,25.9,"(39.14776, -86.34013333333333)",Brown County,Indiana,,False
36832,2023-09-26,35,28,86,10,8.4,38,10.3,"(39.90912, -85.76557)",Madison County,Indiana,,False
36833,2023-09-26,54,78,97,16,14.0,80,16.2,"(39.92636, -86.60245)",Hendricks County,Indiana,,False
36834,2023-09-26,36,27,87,11,16.5,35,11.3,"(39.99861, -85.7337)",Madison County,Indiana,,False
36835,2023-09-26,53,88,91,9,21.3,49,8.7,"(39.795186666666666, -85.79752666666667)",Hancock County,Indiana,,False
36836,2023-09-26,64,107,107,15,26.6,82,14.6,"(39.87810714285714, -86.84299999999999)",Montgomery County,Indiana,,False
36837,2023-09-26,55,74,88,7,10.7,58,6.8,"(39.89894, -86.82731)",Montgomery County,Indiana,,False
36838,2023-09-26,44,70,78,22,19.7,32,21.8,"(39.03064, -86.67265)",Lawrence County,Indiana,,False
36839,2023-09-26,45,88,88,2,17.3,40,1.9,"(39.90005, -85.75954)",Madison County,Indiana,,False
36840,2023-09-26,51,68,72,5,8.6,32,4.7,"(39.48514, -87.20796)",Vigo County,Indiana,,False
36841,2023-09-26,60,78,96,5,18.2,42,4.7,"(39.91684, -85.74636)",Madison County,Indiana,,False
36842,2023-09-26,35,61,88,19,14.7,42,19.1,"(39.97677, -85.84622)",Hancock County,Indiana,,False
36843,2023-09-26,36,37,82,3,5.8,93,2.8,"(30.27524, -81.76677)",Clay County,Florida,,False
36844,2023-09-26,42,61,67,9,26.0,26,9.0,"(29.964986666666665, -81.18917333333333)",Saint Johns County,Florida,,False
36845,2023-09-26,57,79,79,1,8.7,46,1.3,"(28.52669, -81.79278)",Lake County,Florida,,False
36846,2023-09-26,37,74,90,31,29.1,51,30.5,"(28.81606, -81.20221)",Seminole County,Florida,,False
36847,2023-09-26,46,69,96,18,15.0,33,18.0,"(28.252255, -80.444585)",Brevard County,Florida,,False
36848,2023-09-26,49,77,77,1,20.5,58,21.4,"(28.69054, -81.38826)",Seminole County,Florida,,False
36849,2023-09-26,40,81,100,14,25.2,95,13.6,"(28.677386666666667, -81.34564333333333)",Seminole County,Florida,,False
36850,2023-09-26,50,106,106,14,28.7,58,13.9,"(28.883965, -81.23657333333334)",Volusia County,Florida,,False
36851,2023-09-26,39,33,85,9,16.2,53,9.3,"(27.92436, -81.409325)",Polk County,Florida,,False
36852,2023-09-26,37,62,85,20,18.1,50,19.5,"(28.8109, -81.35378499999999)",Seminole County,Florida,,False
36853,2023-09-26,53,91,92,15,25.3,38,15.1,"(27.70314, -81.37684999999999)",Polk County,Florida,,False
36854,2023-09-26,34,31,81,12,11.0,78,11.7,"(28.48936, -81.57985)",Orange County,Florida,,False
36855,2023-09-26,42,72,72,3,14.8,24,3.0,"(28.24545, -80.44552)",Brevard County,Florida,,False
36856,2023-09-26,67,103,106,29,27.8,66,29.1,"(28.792494545454545, -81.3032009090909)",Seminole County,Florida,,False
36857,2023-09-26,61,82,82,1,5.5,62,0.9,"(41.31792, -87.87356)",Kankakee County,Illinois,,False
