,DATE,WSR_ID,CELL_ID,LAT_mean,LAT_min,LAT_max,LON_mean,LON_min,LON_max,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max
201,2023-01-03,KGWX,W0,34.68577,34.68577,34.68577,-88.65801,-88.65801,-88.65801,45,74,76,7,10.5,23,4.4
202,2023-01-03,KGWX,X5,34.360681428571425,34.27092,34.45755,-88.34547142857143,-88.50199,-88.26372,42,78,78,4,12.5,51,3.6
203,2023-01-03,KGWX,Y0,34.51813,34.48382,34.55244,-87.673065,-87.73279,-87.61334,29,50,50,5,9.1,17,4.7
204,2023-01-03,KGWX,Z1,34.61018,34.61018,34.61018,-88.76905,-88.76905,-88.76905,52,88,89,6,6.5,30,4.1
205,2023-01-03,KHOU,Y1,30.26485,30.26485,30.26485,-95.16651,-95.16651,-95.16651,60,87,87,2,11.9,31,2.3
206,2023-01-03,KHTX,G5,35.64771,35.64771,35.64771,-86.13002,-86.13002,-86.13002,30,51,51,4,5.7,19,3.7
207,2023-01-03,KHTX,I0,35.695976,35.66691,35.75005,-86.44991,-86.65862,-86.26359,41,79,79,7,14.8,24,6.5
208,2023-01-03,KHTX,L2,35.81561,35.81561,35.81561,-86.084,-86.084,-86.084,39,70,70,5,6.6,21,5.0
209,2023-01-03,KHTX,T5,35.65178,35.65178,35.65178,-85.91229,-85.91229,-85.91229,29,50,50,4,6.4,18,3.9
210,2023-01-03,KIAH,E0,30.71253,30.71253,30.71253,-96.11254,-96.11254,-96.11254,42,91,91,7,24.6,30,6.6
211,2023-01-03,KIAH,F6,30.75749,30.75749,30.75749,-95.14016,-95.14016,-95.14016,46,86,86,6,20.4,29,6.4
212,2023-01-03,KIAH,R8,29.581879999999998,29.56453,29.59923,-95.47557499999999,-95.53699,-95.41416,46,28,86,11,7.7,49,11.4
213,2023-01-03,KILN,A9,38.6822975,38.6365,38.73251,-83.5007425,-83.78711,-83.2954,36,55,56,8,10.1,19,8.1
214,2023-01-03,KILN,C9,38.68707,38.68707,38.68707,-83.77298,-83.77298,-83.77298,33,49,49,4,8.2,18,3.5
215,2023-01-03,KILN,G9,38.56095,38.56095,38.56095,-83.97578,-83.97578,-83.97578,33,49,49,4,7.4,15,4.4
216,2023-01-03,KILN,P9,38.83192,38.83192,38.83192,-83.51835,-83.51835,-83.51835,30,53,53,3,7.9,23,2.8
217,2023-01-03,KILN,S0,38.71495153846154,38.57409,38.85589,-83.79679230769231,-84.15133,-83.3585,51,66,73,11,13.8,29,11.3
218,2023-01-03,KILX,P0,40.37413,40.33972,40.40854,-88.42530500000001,-88.45688,-88.39373,37,52,64,6,9.9,22,6.1
219,2023-01-03,KINX,D2,35.40487,35.40487,35.40487,-95.74685,-95.74685,-95.74685,48,63,71,9,5.4,26,9.4
220,2023-01-03,KINX,D9,35.429455000000004,35.38848,35.47043,-95.74107000000001,-95.75071,-95.73143,50,69,85,12,8.4,32,12.0
221,2023-01-03,KINX,H0,35.38983,35.37209,35.40757,-95.758905,-95.76325,-95.75456,56,68,81,10,8.4,28,12.7
222,2023-01-03,KINX,H6,35.51597,35.51597,35.51597,-95.2707,-95.2707,-95.2707,34,52,52,3,7.5,20,3.4
223,2023-01-03,KINX,J2,35.4040675,35.36611,35.44881,-95.0373375,-95.12467,-94.94382,42,81,81,7,19.8,24,7.1
224,2023-01-03,KINX,U6,35.49420428571428,35.43765,35.60154,-95.72810428571428,-95.75065,-95.70051,57,63,90,13,12.1,42,12.1
225,2023-01-03,KINX,Y8,35.422585,35.42126,35.42391,-95.376975,-95.385,-95.36895,41,92,92,4,8.5,32,3.9
226,2023-01-03,KJKL,B1,36.74052,36.74052,36.74052,-83.01006,-83.01006,-83.01006,28,62,62,5,7.1,19,5.1
227,2023-01-03,KLCH,G1,30.838459999999998,30.81967,30.85725,-93.06141500000001,-93.10285,-93.01998,42,85,85,6,13.2,32,5.7
228,2023-01-03,KLCH,L7,30.54868,30.54868,30.54868,-92.98757,-92.98757,-92.98757,35,31,57,8,14.6,32,7.8
229,2023-01-03,KLCH,X6,30.805995,30.7586,30.84389,-92.728715,-92.82548,-92.653,38,44,90,31,26.1,29,30.5
230,2023-01-03,KLIX,O8,30.95534,30.95534,30.95534,-89.6593,-89.6593,-89.6593,31,51,51,3,5.3,21,3.0
231,2023-01-03,KLVX,H0,37.49137,37.46925,37.51349,-86.59633,-86.6709,-86.52176,47,61,71,11,14.0,29,10.8
232,2023-01-03,KLVX,O5,37.6504,37.6504,37.6504,-86.27422,-86.27422,-86.27422,56,42,79,6,10.0,56,6.0
233,2023-01-03,KLVX,O9,37.395155,37.28332,37.53277,-86.09220166666667,-86.31123,-85.83604,49,71,76,6,12.2,46,7.2
234,2023-01-03,KLVX,Z4,37.42815,37.42815,37.42815,-86.65151,-86.65151,-86.65151,49,58,86,10,15.0,31,9.7
235,2023-01-03,KLZK,J5,34.75502,34.75502,34.75502,-92.28647,-92.28647,-92.28647,38,54,54,1,6.4,218,2.2
236,2023-01-03,KLZK,Y2,34.134025,34.05167,34.23347,-91.78489333333334,-91.86226,-91.65464,36,62,62,5,22.3,21,4.8
237,2023-01-03,KMCI,B8,38.77308,38.77308,38.77308,-94.42282,-94.42282,-94.42282,58,79,79,3,7.0,27,2.8
238,2023-01-03,KMCI,G7,39.03442,39.03442,39.03442,-93.98342,-93.98342,-93.98342,33,23,86,10,7.5,30,10.2
239,2023-01-03,KMCI,H2,39.41017,39.41017,39.41017,-95.63858,-95.63858,-95.63858,60,80,82,9,6.8,30,9.3
240,2023-01-03,KMCI,V6,38.8443,38.8443,38.8443,-95.16817,-95.16817,-95.16817,50,80,80,3,16.3,29,2.7
241,2023-01-03,KMEM,A7,34.1381375,34.09486,34.17918,-89.96414,-90.04342,-89.86722,71,127,127,13,10.2,45,12.8
242,2023-01-03,KMEM,B5,34.2567,34.2567,34.2567,-89.69754,-89.69754,-89.69754,71,99,99,2,8.7,39,2.4
243,2023-01-03,KMEM,C2,34.17258,34.17258,34.17258,-89.83951,-89.83951,-89.83951,46,127,127,3,19.5,46,2.7
244,2023-01-03,KMEM,D0,35.56322,35.56322,35.56322,-89.96448,-89.96448,-89.96448,83,133,133,2,9.0,52,2.3
245,2023-01-03,KMEM,E6,35.01753,35.01753,35.01753,-90.95517,-90.95517,-90.95517,40,67,87,25,18.3,30,24.8
246,2023-01-03,KMEM,H0,35.40204,35.40204,35.40204,-90.12442,-90.12442,-90.12442,67,108,108,2,6.5,56,1.5
247,2023-01-03,KMEM,I4,34.3612,34.3612,34.3612,-90.57232,-90.57232,-90.57232,74,132,132,3,19.4,49,2.6
248,2023-01-03,KMEM,K3,35.21405,35.21405,35.21405,-89.60461,-89.60461,-89.60461,67,77,110,7,11.4,63,7.2
249,2023-01-03,KMEM,K9,34.36938,34.36938,34.36938,-89.56511,-89.56511,-89.56511,52,80,106,5,7.8,44,5.0
250,2023-01-03,KMEM,L2,34.21941,34.21941,34.21941,-90.33856,-90.33856,-90.33856,55,96,96,3,19.7,35,22.4
251,2023-01-03,KMEM,L9,34.19755,34.19755,34.19755,-89.91944,-89.91944,-89.91944,57,100,100,3,19.4,38,2.5
252,2023-01-03,KMEM,M4,34.2028775,34.16138,34.22894,-89.749805,-89.78396,-89.72286,69,96,127,12,9.4,47,11.8
253,2023-01-03,KMEM,N0,35.30804,35.30804,35.30804,-89.48895,-89.48895,-89.48895,55,68,86,10,7.6,38,9.5
254,2023-01-03,KMEM,O6,34.27407,34.11439,34.47605,-89.88608666666669,-90.1924,-89.39063,66,92,92,11,18.4,32,10.5
255,2023-01-03,KMEM,O9,35.31931,35.31931,35.31931,-89.63081,-89.63081,-89.63081,62,27,129,4,15.2,63,4.1
256,2023-01-03,KMEM,P0,34.29786,34.29786,34.29786,-89.41058,-89.41058,-89.41058,63,93,95,6,9.4,34,6.0
257,2023-01-03,KMEM,R2,34.31777,34.31777,34.31777,-90.66401,-90.66401,-90.66401,74,131,131,3,21.4,44,3.0
258,2023-01-03,KMEM,R6,34.472970000000004,34.44116,34.50478,-90.42005499999999,-90.43691,-90.4032,52,96,107,9,7.0,51,8.9
259,2023-01-03,KMEM,S3,34.482205,34.44352,34.52089,-90.70321,-90.76895,-90.63747,69,95,95,13,10.0,38,12.9
260,2023-01-03,KMEM,S6,34.275585,34.26007,34.2911,-89.62091000000001,-89.63605,-89.60577,55,61,92,12,9.1,35,11.5
261,2023-01-03,KMEM,U7,34.43046,34.43046,34.43046,-90.38598,-90.38598,-90.38598,45,26,102,5,15.8,46,4.5
262,2023-01-03,KMEM,V5,34.3533275,34.3023,34.40276,-89.324605,-89.3726,-89.25722,66,97,97,13,21.6,33,13.0
263,2023-01-03,KMEM,Y5,34.471808333333335,34.43384,34.50259,-89.25570833333335,-89.36625,-89.16339,54,92,92,22,21.8,32,21.5
264,2023-01-03,KMEM,Z9,34.45412,34.45412,34.45412,-89.44201,-89.44201,-89.44201,59,38,108,5,7.8,46,4.8
265,2023-01-03,KMKE,A2,42.31251,42.31251,42.31251,-87.23711,-87.23711,-87.23711,54,74,74,3,8.2,25,2.9
266,2023-01-03,KMOB,B6,31.52245,31.52245,31.52245,-88.37841,-88.37841,-88.37841,28,52,52,5,14.5,16,4.7
267,2023-01-03,KMOB,Y8,31.553584999999998,31.54418,31.56299,-88.25713999999999,-88.32839,-88.18589,33,57,57,5,11.1,17,4.8
268,2023-01-03,KMOB,Z5,30.471196666666668,30.38269,30.52137,-87.28203,-87.35841,-87.23268,33,59,59,6,10.4,18,6.3
269,2023-01-03,KMRX,G3,35.58348,35.58348,35.58348,-83.79829,-83.79829,-83.79829,34,58,58,3,5.5,23,3.4
270,2023-01-03,KMRX,V4,35.58385,35.58385,35.58385,-83.70542,-83.70542,-83.70542,44,70,70,3,5.1,29,3.2
271,2023-01-03,KMXX,G5,32.05126333333333,31.89557,32.22094,-86.05883999999999,-86.35558,-85.75746,45,74,79,12,16.8,70,12.3
272,2023-01-03,KMXX,K2,31.817155714285715,31.69067,31.89473,-85.76416857142858,-86.01851,-85.57413,41,65,65,9,13.6,24,9.0
273,2023-01-03,KMXX,K5,31.94607444444445,31.78336,32.12493,-85.85973333333332,-86.11103,-85.57444,52,67,84,8,10.2,49,7.7
274,2023-01-03,KMXX,N8,32.009100000000004,31.8856,32.19491,-85.36825,-85.54197,-85.06841,37,52,52,4,8.8,21,4.7
275,2023-01-03,KMXX,P1,33.124228888888894,32.95565,33.26256,-86.30905999999999,-86.62205,-86.02152,45,76,76,4,22.9,27,4.4
276,2023-01-03,KMXX,Q4,31.9796375,31.8772,32.07189,-85.47546625,-85.66751,-85.28161,53,62,87,9,10.6,36,8.6
277,2023-01-03,KMXX,Q6,33.183615,33.18031,33.18692,-86.313,-86.38912,-86.23688,30,53,53,4,18.6,17,4.4
278,2023-01-03,KMXX,T1,32.666104000000004,32.61426,32.75574,-86.31150199999999,-86.45446,-86.08835,61,67,109,15,17.3,60,14.7
279,2023-01-03,KMXX,T9,32.045794,31.9225,32.14979,-85.572178,-85.71426,-85.44734,40,74,74,4,8.9,36,6.4
280,2023-01-03,KMXX,V4,32.23634,32.23634,32.23634,-84.82968,-84.82968,-84.82968,30,58,58,5,7.2,18,4.9
281,2023-01-03,KMXX,X6,33.10036,33.10036,33.10036,-85.40308,-85.40308,-85.40308,34,49,49,3,5.5,20,3.3
282,2023-01-03,KMXX,Z5,31.79491,31.76395,31.82587,-85.92832,-85.94956,-85.90708,40,64,73,8,6.2,25,8.2
283,2023-01-03,KNQA,D3,35.86858857142857,35.69115,36.08766,-89.59874428571428,-89.80577,-89.32224,48,68,69,5,19.0,42,4.7
284,2023-01-03,KNQA,D9,34.95626,34.95626,34.95626,-89.75526,-89.75526,-89.75526,37,51,54,4,6.1,36,3.6
285,2023-01-03,KNQA,N4,34.53856,34.53856,34.53856,-90.1341,-90.1341,-90.1341,26,49,49,4,6.0,16,4.4
286,2023-01-03,KNQA,Y3,35.94116333333333,35.88948,35.9789,-90.59370333333334,-90.67446,-90.50629,30,51,51,5,13.8,16,4.6
287,2023-01-03,KOHX,C7,36.733524,36.65262,36.82914,-87.30270399999999,-87.44206,-87.15097,51,65,86,11,16.5,31,11.3
288,2023-01-03,KOHX,F4,36.930260000000004,36.73635,37.11473,-86.97384777777778,-87.37453,-86.563,45,70,75,6,17.5,25,12.9
289,2023-01-03,KOHX,M9,35.37323,35.37323,35.37323,-86.73198,-86.73198,-86.73198,30,49,49,5,10.0,15,5.0
290,2023-01-03,KOHX,O2,35.599109999999996,35.54087,35.67355,-86.78089,-86.87735,-86.69963,40,52,59,5,6.3,24,5.2
291,2023-01-03,KOHX,Q1,36.5911325,36.49508,36.66678,-87.278595,-87.41778,-87.12366,36,58,58,4,10.7,22,3.9
292,2023-01-03,KOHX,T4,35.68582,35.68582,35.68582,-86.82698,-86.82698,-86.82698,36,50,50,3,7.2,22,6.1
293,2023-01-03,KOHX,T8,36.95920666666667,36.90522,37.02936,-86.75735666666667,-86.86153,-86.63124,35,52,52,4,12.5,19,4.3
294,2023-01-03,KOHX,U5,36.01768,36.01768,36.01768,-85.59514,-85.59514,-85.59514,34,62,62,4,6.6,21,4.4
295,2023-01-03,KOHX,U7,35.63730333333333,35.61321,35.64702,-86.53915833333333,-86.68136,-86.40568,46,59,70,8,11.5,31,8.3
296,2023-01-03,KOHX,Y0,35.48913,35.48913,35.48913,-86.88197,-86.88197,-86.88197,29,49,49,4,6.3,16,4.3
297,2023-01-03,KOHX,Z4,35.44173,35.44173,35.44173,-86.2243,-86.2243,-86.2243,26,49,49,7,5.2,15,6.9
298,2023-01-03,KOKC,A0,35.79963,35.79963,35.79963,-97.71896,-97.71896,-97.71896,37,22,103,9,6.9,50,9.4
299,2023-01-03,KPAH,E5,36.576505,36.55732,36.59569,-89.68631500000001,-89.70239,-89.67024,32,59,59,5,14.8,18,5.0
300,2023-01-03,KPAH,H4,36.527373999999995,36.47342,36.58315,-89.43618599999999,-89.586,-89.31209,38,62,67,6,22.1,24,6.9
301,2023-01-03,KPAH,J0,36.53028166666667,36.29443,36.82206,-88.76565333333333,-89.10093,-88.3521,61,76,93,12,16.5,58,11.8
302,2023-01-03,KPAH,N6,36.45356,36.45356,36.45356,-89.50399,-89.50399,-89.50399,36,55,55,5,10.1,17,4.8
303,2023-01-03,KPAH,P4,36.6267,36.6267,36.6267,-89.57889,-89.57889,-89.57889,34,52,52,4,10.3,18,4.3
304,2023-01-03,KPAH,U9,36.52702,36.52702,36.52702,-88.28576,-88.28576,-88.28576,42,30,82,11,10.8,33,11.3
305,2023-01-03,KPIT,W0,39.70158,39.70158,39.70158,-80.43175,-80.43175,-80.43175,60,86,86,3,7.5,28,3.0
306,2023-01-03,KPOE,I2,31.04608,31.04608,31.04608,-92.50743,-92.50743,-92.50743,36,24,55,7,8.9,34,7.0
307,2023-01-03,KPOE,O0,30.553939999999997,30.53738,30.5705,-92.982565,-93.00092,-92.96421,39,61,63,7,26.1,28,7.4
308,2023-01-03,KPOE,P2,32.0122,31.94882,32.06465,-92.63352,-92.67332,-92.58692,38,68,72,19,27.3,19,18.7
309,2023-01-03,KPOE,Y3,31.01205,31.01205,31.01205,-92.1382,-92.1382,-92.1382,30,48,60,5,23.9,22,5.4
310,2023-01-03,KSDF,B1,37.40851,37.40851,37.40851,-86.14914,-86.14914,-86.14914,61,128,128,3,8.0,44,2.9
311,2023-01-03,KSDF,B7,37.460682,37.41181,37.49276,-85.95808600000001,-86.03335,-85.90561,84,120,132,17,15.0,52,16.9
312,2023-01-03,KSDF,B8,38.379975,38.36887,38.39108,-84.806285,-84.81363,-84.79894,59,66,108,11,14.1,39,10.6
313,2023-01-03,KSDF,D4,37.404844999999995,37.40145,37.40824,-86.102855,-86.10988,-86.09583,70,102,108,11,8.1,39,10.5
314,2023-01-03,KSDF,D7,37.720172500000004,37.66438,37.754,-85.42839000000001,-85.56053,-85.36214,89,103,131,22,21.4,102,22.4
315,2023-01-03,KSDF,E3,37.48216,37.48216,37.48216,-86.20328,-86.20328,-86.20328,36,71,86,21,15.4,31,21.3
316,2023-01-03,KSDF,E6,37.45077,37.45077,37.45077,-85.99113,-85.99113,-85.99113,80,117,117,2,7.2,47,2.3
317,2023-01-03,KSDF,F9,38.61103,38.61103,38.61103,-85.16024,-85.16024,-85.16024,55,90,99,5,7.4,40,5.2
318,2023-01-03,KSDF,G1,38.579025,38.55591,38.60214,-85.017695,-85.06464,-84.97075,68,92,92,11,7.8,37,10.6
319,2023-01-03,KSDF,G3,37.422715,37.33129,37.51414,-85.620945,-85.68932,-85.55257,65,107,116,6,7.8,45,5.8
320,2023-01-03,KSDF,G6,37.70074,37.40231,38.26494,-85.76161666666667,-86.23002,-84.8799,43,74,80,11,8.7,28,10.9
321,2023-01-03,KSDF,H6,37.28834,37.28834,37.28834,-85.9374,-85.9374,-85.9374,34,26,89,12,8.5,30,11.5
322,2023-01-03,KSDF,K4,38.301775,38.28497,38.31858,-84.87613999999999,-84.88994,-84.86234,53,77,110,19,13.6,45,18.8
323,2023-01-03,KSDF,K7,37.62898,37.62898,37.62898,-85.62016,-85.62016,-85.62016,70,95,95,1,11.0,61,1.1
324,2023-01-03,KSDF,M8,38.45057,38.45057,38.45057,-85.35985,-85.35985,-85.35985,52,28,117,3,5.1,67,3.4
325,2023-01-03,KSDF,N0,37.73278,37.73278,37.73278,-86.44894,-86.44894,-86.44894,61,27,126,6,7.8,45,6.0
326,2023-01-03,KSDF,N1,37.6247075,37.53175,37.762,-85.690405,-85.85882,-85.48114,70,108,128,7,17.2,104,7.0
327,2023-01-03,KSDF,N3,38.60207,38.60207,38.60207,-85.03561,-85.03561,-85.03561,33,31,74,11,8.1,27,10.7
328,2023-01-03,KSDF,N9,37.70376,37.70376,37.70376,-86.38258,-86.38258,-86.38258,65,84,91,10,7.2,36,9.7
329,2023-01-03,KSDF,O4,38.332155,38.3193,38.34501,-84.978235,-84.98114,-84.97533,77,135,135,8,14.4,61,8.3
330,2023-01-03,KSDF,O6,38.456465,38.44805,38.46488,-85.130275,-85.16555,-85.095,59,103,130,4,6.2,65,4.0
331,2023-01-03,KSDF,P0,38.110839999999996,37.75226,38.46942,-85.64713499999999,-86.22355,-85.07072,62,94,94,2,6.4,42,2.0
332,2023-01-03,KSDF,P7,38.37741,38.36718,38.39592,-84.87682333333333,-84.89513,-84.86584,63,110,124,10,16.4,48,9.8
333,2023-01-03,KSDF,P8,37.41019,37.41019,37.41019,-86.18897,-86.18897,-86.18897,63,89,89,3,8.1,30,2.9
334,2023-01-03,KSDF,P9,37.407645,37.37905,37.43624,-85.53583499999999,-85.58181,-85.48986,62,84,84,9,7.0,36,9.3
335,2023-01-03,KSDF,Q3,38.18856,38.18856,38.18856,-84.65627,-84.65627,-84.65627,47,64,66,11,8.5,22,11.4
336,2023-01-03,KSDF,Q7,38.38187,38.35319,38.41851,-84.72871666666667,-84.76596,-84.70809,62,84,89,11,8.4,31,11.3
337,2023-01-03,KSDF,R4,38.48475,38.48475,38.48475,-85.4077,-85.4077,-85.4077,64,34,115,3,5.2,67,3.3
338,2023-01-03,KSDF,S2,37.59249666666667,37.56067,37.63443,-86.39958666666666,-86.40836,-86.38743,78,92,121,23,19.2,41,23.0
339,2023-01-03,KSDF,T0,37.38503,37.35138,37.41181,-86.07016,-86.11271,-86.03335,86,129,129,11,8.2,47,11.0
340,2023-01-03,KSDF,T9,37.72943,37.72943,37.72943,-86.53939,-86.53939,-86.53939,33,24,90,12,8.6,30,11.7
341,2023-01-03,KSDF,W0,37.404759999999996,37.38713,37.42239,-86.141955,-86.14637,-86.13754,35,84,84,7,14.4,30,6.5
342,2023-01-03,KSDF,W3,37.58239,37.58239,37.58239,-86.40836,-86.40836,-86.40836,53,64,89,11,8.2,31,11.1
343,2023-01-03,KSDF,W4,38.27217,38.27217,38.27217,-84.92904,-84.92904,-84.92904,60,62,117,8,6.3,53,8.2
344,2023-01-03,KSDF,W6,37.77762,37.77762,37.77762,-86.19367,-86.19367,-86.19367,43,55,83,15,13.8,41,15.4
345,2023-01-03,KSDF,W8,37.4372425,37.40851,37.46616,-86.15441,-86.17816,-86.11249,70,93,125,12,18.8,47,11.5
346,2023-01-03,KSDF,X3,37.49341,37.49341,37.49341,-86.04386,-86.04386,-86.04386,60,122,122,2,15.6,50,2.2
347,2023-01-03,KSDF,Y9,37.67251,37.65445,37.69057,-86.468815,-86.49222,-86.44541,86,131,131,3,20.1,47,3.0
348,2023-01-03,KSDF,Z5,37.594045,37.47329,37.87414,-85.85657499999999,-85.90122,-85.81315,72,78,123,8,6.7,86,7.7
349,2023-01-03,KSRX,C2,35.983670000000004,35.8571,36.07882,-94.250615,-94.33767,-94.18556,34,55,55,6,10.1,24,5.5
350,2023-01-03,KSRX,G7,35.84673,35.40624,36.12798,-94.93523333333333,-95.41207,-94.63891,38,82,82,5,13.8,25,4.6
351,2023-01-03,KSRX,I6,36.11563,36.11563,36.11563,-94.61581,-94.61581,-94.61581,30,52,52,5,7.2,16,4.8
352,2023-01-03,KSRX,L7,35.280812000000005,35.13481,35.39637,-95.2074,-95.4028,-95.0425,42,68,84,15,23.1,31,14.9
353,2023-01-03,KSTL,O4,38.72716,38.72716,38.72716,-89.70673,-89.70673,-89.70673,34,55,55,2,9.3,24,2.0
354,2023-01-03,KTUL,E6,35.41971,35.41971,35.41971,-95.36714,-95.36714,-95.36714,61,67,105,6,9.0,39,5.7
355,2023-01-03,KTUL,F0,35.79061,35.73512,35.82853,-95.05523,-95.11672,-94.99775,59,95,95,23,27.2,35,22.5
356,2023-01-03,KTUL,F1,35.79265,35.79265,35.79265,-94.94606,-94.94606,-94.94606,34,32,83,13,9.9,29,12.8
357,2023-01-03,KTUL,H5,36.54127,36.54127,36.54127,-95.07619,-95.07619,-95.07619,41,30,107,6,10.7,37,6.3
358,2023-01-03,KTUL,K8,35.46115,35.46115,35.46115,-95.32396,-95.32396,-95.32396,63,54,121,6,9.1,45,5.8
359,2023-01-03,KTUL,O9,35.58403,35.56529,35.60277,-95.221485,-95.2299,-95.21307,47,33,103,11,9.0,41,11.3
360,2023-01-03,KTUL,T8,35.49195666666666,35.45413,35.52504,-95.30701333333333,-95.33707,-95.28624,62,77,124,12,20.0,47,12.0
361,2023-01-03,KTUL,W8,35.96407,35.96407,35.96407,-95.16082,-95.16082,-95.16082,37,93,93,4,23.2,45,4.2
362,2023-01-03,KTUL,Z9,35.72362,35.72362,35.72362,-95.03066,-95.03066,-95.03066,31,30,72,12,9.8,26,12.4
363,2023-01-03,KVBX,B4,34.82914,34.82914,34.82914,-119.81088,-119.81088,-119.81088,31,49,49,2,7.6,27,2.2
364,2023-01-03,KVBX,P3,34.83768,34.83768,34.83768,-119.83098,-119.83098,-119.83098,37,68,68,2,8.2,39,2.1
365,2023-01-03,KVBX,T3,34.90325,34.90325,34.90325,-119.89757,-119.89757,-119.89757,36,55,55,2,5.3,36,2.9
366,2023-01-03,TJUA,X1,18.23011,18.23011,18.23011,-66.05042,-66.05042,-66.05042,67,71,126,1,8.9,276,0.8
367,2023-01-03,TSJU,I8,18.97563,18.97563,18.97563,-66.49706,-66.49706,-66.49706,37,28,93,8,6.4,42,8.3
368,2023-01-04,KAKQ,B4,36.663135,36.58711,36.73916,-77.21248,-77.35228,-77.07268,46,68,112,3,9.8,121,3.0
369,2023-01-04,KATL,B5,34.2563,34.2563,34.2563,-83.8877,-83.8877,-83.8877,37,29,115,22,17.0,45,22.4
370,2023-01-04,KATL,D4,33.8208,33.8208,33.8208,-84.95081,-84.95081,-84.95081,35,26,100,10,28.4,44,10.1
371,2023-01-04,KATL,E8,33.5910025,33.49616,33.68086,-83.571905,-83.71224,-83.42418,50,99,99,23,20.8,52,23.3
372,2023-01-04,KATL,F2,33.55801333333333,33.49549,33.63192,-85.05649666666666,-85.10037,-84.9776,59,80,86,23,17.5,37,23.2
373,2023-01-04,KATL,G2,33.3995,33.3995,33.3995,-85.10917,-85.10917,-85.10917,54,96,96,3,22.7,34,2.7
374,2023-01-04,KATL,G4,32.88942,32.87185,32.90699,-84.11189999999999,-84.1165,-84.1073,56,81,103,14,22.8,37,13.6
375,2023-01-04,KATL,H6,33.875730000000004,33.81467,33.89859,-84.56676444444444,-84.68849,-84.45233,64,108,109,10,24.1,94,10.3
376,2023-01-04,KATL,I2,33.44108,33.44108,33.44108,-84.62532,-84.62532,-84.62532,66,87,87,1,5.0,62,6.0
377,2023-01-04,KATL,K9,33.86155,33.86155,33.86155,-84.41664,-84.41664,-84.41664,63,88,93,22,21.0,98,1.7
378,2023-01-04,KATL,L2,33.15573,33.15573,33.15573,-84.55946,-84.55946,-84.55946,63,96,100,4,15.8,49,4.1
379,2023-01-04,KATL,L3,33.3367,33.3367,33.3367,-84.1834,-84.1834,-84.1834,49,71,92,5,9.0,74,5.3
380,2023-01-04,KATL,L8,33.93174,33.93174,33.93174,-83.40756,-83.40756,-83.40756,40,66,87,25,22.3,30,25.2
381,2023-01-04,KATL,L9,33.9045575,33.88074,33.93011,-84.3535875,-84.3974,-84.28576,58,82,101,9,21.9,110,9.3
382,2023-01-04,KATL,M8,32.974885,32.96199,32.98778,-83.8204,-83.84829,-83.79251,60,91,94,24,20.8,35,23.6
383,2023-01-04,KATL,N1,33.154665,33.14621,33.16312,-84.25714500000001,-84.27239,-84.2419,62,85,94,23,18.8,54,22.5
384,2023-01-04,KATL,N6,33.91529,33.91529,33.91529,-84.15114,-84.15114,-84.15114,38,66,71,4,7.7,69,4.3
385,2023-01-04,KATL,O1,34.14182,34.14182,34.14182,-83.97148,-83.97148,-83.97148,57,71,101,18,13.4,49,17.6
386,2023-01-04,KATL,O3,33.27815,33.27815,33.27815,-84.60475,-84.60475,-84.60475,45,28,89,3,12.9,51,3.4
387,2023-01-04,KATL,P5,34.20317111111111,33.80947,34.4276,-84.52004111111111,-84.56081,-84.47957,73,119,126,14,23.1,95,13.5
388,2023-01-04,KATL,P6,34.21256,34.21256,34.21256,-84.85538,-84.85538,-84.85538,21,28,86,26,23.1,29,25.9
389,2023-01-04,KATL,Q3,33.98144,33.98144,33.98144,-83.89986,-83.89986,-83.89986,42,69,69,1,6.1,40,1.3
390,2023-01-04,KATL,S6,33.94795,33.94795,33.94795,-84.63675,-84.63675,-84.63675,46,58,84,15,13.3,49,14.6
391,2023-01-04,KATL,T2,32.92002,32.89296,32.95033,-83.977715,-84.08826,-83.87693,55,97,97,14,20.9,33,13.7
392,2023-01-04,KATL,T4,34.33271,34.33271,34.33271,-84.43776,-84.43776,-84.43776,36,39,74,6,9.6,28,5.5
393,2023-01-04,KATL,T9,33.93649,33.93649,33.93649,-83.47499,-83.47499,-83.47499,58,81,81,3,9.8,30,2.5
394,2023-01-04,KATL,U9,34.0924,34.0924,34.0924,-84.85862,-84.85862,-84.85862,44,67,93,23,20.3,36,22.6
395,2023-01-04,KATL,V0,34.418825,34.39536,34.44229,-84.360445,-84.37989,-84.341,62,51,107,12,10.0,38,13.0
396,2023-01-04,KATL,V2,33.39393,33.39393,33.39393,-85.12794,-85.12794,-85.12794,65,91,100,7,10.9,34,6.5
397,2023-01-04,KATL,V5,33.31095,33.31095,33.31095,-84.48379,-84.48379,-84.48379,63,87,88,13,11.5,61,1.0
398,2023-01-04,KATL,V6,34.12202,34.12202,34.12202,-83.72797,-83.72797,-83.72797,40,63,67,5,8.5,28,5.0
399,2023-01-04,KATL,V8,34.39329333333333,34.37882,34.41433,-84.44803333333334,-84.46585,-84.41938,70,99,121,6,10.5,41,6.4
400,2023-01-04,KATL,W0,33.92760285714286,33.87165,33.96791,-84.25287142857142,-84.33925,-84.15151,70,89,114,17,23.4,121,17.3
